,contentsid,title,roadaddress,tag,introduction,latitude,longitude,contentscd.label,phoneno,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,인기점수,tag_len,popular_tag,len
165,CNTS_000000000018857,태흥리조트,제주특별자치도 서귀포시 남원읍 태위로 988-6,"['호텔', '숙소', '리조트', '자연경관', '해변', '휴양콘도', '오션뷰호텔']",바다가 한눈에 보이는 리조트,33.288475,126.750114,숙박,064-764-8118,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7ea5a19a-5faa-4e83-9ec5-b78aa271e449.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5aedc4e2-887e-43e6-865a-61ed54a8a4c2.jpg,2116.0,28,"호텔,휴양콘도,숙소,해변,자연경관,리조트",22
1813,CNTS_000000000022369,산토리니 펜션,제주시 애월읍 애월해안로 774,"['펜션', '숙소', '휴양펜션', '자연경관', '바비큐', '주차장', '힐링쉼터']","아름다운 제주를 품은 산토리니 펜션은 지중해풍의 이국적인 분위기의 펜션으로 연인, 가족과 함께 좋은 추억을 만드는 곳이다.",33.485985,126.38253,숙박,064-712-2820,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/75de502b-65c8-4eaa-a115-494b6d892971.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8b6fcd51-f286-497a-b262-aa9acce7dc8e.jpg,2113.0,28,"숙소,힐링쉼터,펜션,휴양펜션,바비큐,주차장,자연경관",28
4174,CNTS_000000000022142,펜션 에덴호스텔,제주특별자치도 제주시 서해안로 456-12,"['휴식', '숙소', '휴양펜션', '펜션', '단체여행객', '힐링쉼터', '자연경관', '산책로']",제주국제공항으로부터 차로 7~8분 거리에 위치한 펜션,33.5184357,126.4893095,숙박,064-749-0006,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/295f4266-75d5-4667-9b29-eaf5c0189373.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/78884c14-6c9f-4307-9416-777860f184ee.jpg,2112.0,33,"숙소,휴식,힐링쉼터,펜션,휴양펜션,자연경관,단체여행객",29
241,CNTS_200000000009110,추자도민박,제주특별자치도 제주시 추자면 묵리2길 37-7,"['추자방송', '추자선상낚시', '낚시체험', '추자도', '숙소', '민박', '농어촌민박']","도시어부,생방송투데이 촬영 민박!",33.9454212,126.3146184,숙박,010-3325-9306,https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/c92ca752-86bf-48e7-9496-498adfaec176.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/20/03ac337e-7cdf-426d-b6fb-95ffa482f23c.JPG,2110.0,32,"민박,숙소,농어촌민박,추자도",15
73,CNTS_000000000018221,아침의향기,제주특별자치도 서귀포시 색달중앙로 122,"['펜션', '숙소', '휴양펜션', '주차장', '중문관광단지', '서귀포', '체험', '바비큐']","제주에서 즐기는 고품격 서비스, 아침의 향기와 함께 하세요",33.265678,126.414409,숙박,064-738-4679,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/518bdb42-4a2f-402a-821a-e1488f4c6fc1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/3843a80e-a9ee-4440-a1f4-863603431fe0.jpg,2106.0,32,"체험,숙소,펜션,휴양펜션,바비큐,주차장",21
1857,CNTS_000000000022923,호텔아로하,제주특별자치도 서귀포시 성산읍 성산등용로 40,"['호텔', '숙소', '주차장', '힐링쉼터', '오션뷰호텔', '공공와이파이존', '어린이', '물품보관서비스', '식당']",성산 바다를 가장 가까운 곳에서 볼 수 있는 클래식한 호텔,33.46638,126.93104,숙박,-782-3100,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2ed37b8c-6f19-444e-9d15-ac2a13c6cf02.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cc6d34bf-0729-47c7-84c4-8e21b8b930e0.jpg,2100.0,43,"호텔,숙소,힐링쉼터,주차장,물품보관서비스,공공와이파이존",30
223,CNTS_000000000018182,제니아호텔,제주특별자치도 제주시 은남1길 25,"['호텔', '숙소', '수영장', '공항', '카페', '관광호텔']",고객을 가족처럼 따뜻하고 편안히 맞이하는 비지니스형 호텔,33.48913,126.493164,숙박,064-797-9000,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d416071e-274b-4e4c-a9f2-9b94287bf7c8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/63ce8cec-aa98-4477-afb1-c44142fd4789.jpg,2096.0,20,"호텔,숙소,공항,카페,수영장,관광호텔",20
3570,CNTS_200000000007732,월정플레이스,제주특별자치도 제주시 구좌읍 월정1길 54-34 ,"['안전인증숙소', '숙소', '농어촌민박', '조식', '힐링', '독채', '펜션', '주차장', '안전인증민박']","월정해안도로와 도보로 1~2분 거리인 독채 펜션

",33.5547523,126.7916765,숙박,010-8731-5206,https://api.cdn.visitjeju.net/photomng/imgpath/201811/02/22ca7a66-fe9b-452f-9725-6ae16f748a21.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/02/1c4099c9-ce72-4794-bb47-0c0a573ff25d.jpg,2096.0,38,"숙소,힐링,조식,안전인증민박,펜션,주차장,농어촌민박,독채",31
2787,CONT_000000000500841,드림캐슬,제주특별자치도 서귀포시 남원읍 남태해안로 364,"['펜션', '주차장', '공공와이파이존', '가족', '바비큐', '온돌방', '휴양펜션']",태흥해안도로에 위치한 전 객실 바다전망에 해수수영장이 있는 펜션,33.2922889,126.7393618,숙박,064-764-0871,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/95add981-8d3a-45fb-b47a-3a356cab8afa.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/461b5a2f-f600-4250-93a9-06dbf173ceff.jpg,2092.0,30,"온돌방,펜션,휴양펜션,바비큐,가족,주차장,공공와이파이존",30
499,CNTS_000000000021730,제이드림호텔(jdream hotel),제주특별자치도 제주시 은남1길 40,"['호텔', '숙소', '공항', '주차장', '힐링쉼터', '온돌방', '부대시설', '양식레스토랑', '관광호텔']",신제주 번화가 중심에 위치한 제이드림호텔,33.489403,126.49162,숙박,064-740-0000,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8f81d4c8-52c2-4b8d-9478-5ccf79bee510.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0174455a-4157-4722-ad1a-cb4b0e60507d.jpg,2085.0,38,"온돌방,호텔,숙소,공항,양식레스토랑,힐링쉼터,주차장,관광호텔",33
825,CNTS_000000000022710,핸즈인제주,제주시 구좌읍 비자숲길 13,"['민박', '숙소', '주차장', '공공와이파이존', '조식 포함']",걸어서 비자림에 갈수 있는 프로방스 스타일의 소박한 민박,33.495426,126.81215,숙박,010-9044-9864,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4bec2ea3-58e5-45ab-9e81-9386d7fce70a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cad6818e-8981-4b13-a6d0-15321b9bafa5.jpg,2080.0,23,"민박,숙소,주차장,조식 포함,공공와이파이존",23
1909,CNTS_200000000007755,아템파우제,제주특별자치도 제주시 한림읍 월림8길 21,"['안전인증숙소', '숙소', '바비큐', '공공와이파이존', '해수욕장', '안전인증민박']",세 가족이 즐길 수 있는 2층 단독주택,33.3503941,126.2576876,숙박,064-772-8085,https://api.cdn.visitjeju.net/photomng/imgpath/201811/05/3edc255d-15fd-4aad-b010-9c3d6a59de83.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/05/0ce29e27-f3af-432a-953c-18b9be407857.jpg,2078.0,33,"숙소,안전인증민박,바비큐,해수욕장,공공와이파이존",26
2353,CONT_000000000501098,펜션연리,제주특별자치도 서귀포시 논짓물로48번길 3,"['휴식', '펜션', '휴양펜션', '바비큐', '해수욕장', '공공와이파이존', '풀빌라', '단체여행객', '가족', '수영장', '조식 포함', '교통', '체험', '해변']",서귀포 중문에 전망 좋은 곳에 위치한 아름다운 펜션,33.2404109,126.3863939,숙박,064-756-9888,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/691d1c7d-b3dd-4e1c-8b99-83b0aed4ee22.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/329c76ef-a8c3-4b2a-9b3e-8e8bc3883088.jpg,2078.0,59,"체험,휴식,펜션,휴양펜션,바비큐,가족,해수욕장,조식 포함,수영장,해변,교통,단체여행객,공공와이파이존",55
2937,CNTS_000000000022277,블랑게스트하우스,제주특별자치도 서귀포시 표선면 표선관정로43번길 76-31,"['숙소', '게스트하우스', '체험', '편백나무펜션', '조식 포함', '바비큐', '공공와이파이존', '교통', '해수욕장', '독채']",표선인근이면 어디든 픽업서비스가 가능한 게스트하우스,33.33356,126.826645,숙박,010-6276-0766,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ad4d263c-336a-429f-862b-a0d5e6e202c6.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2a53c800-ede6-4799-b016-bda333464b29.png,2078.0,48,"체험,게스트하우스,숙소,바비큐,조식 포함,해수욕장,교통,독채,공공와이파이존",41
143,CONT_000000000500868,메이저호텔,제주특별자치도 제주시 사장3길 36,"['호텔', '숙소', '관광호텔', '주차장', '공공와이파이존', '조식 포함', '우수관광사업체']",제주시 연동에 위치한 객실수42개의 모던한 호텔,33.4830253,126.4911069,숙박,064-745-5800~1,https://api.cdn.visitjeju.net/photomng/imgpath/201912/06/b563c9ae-8c26-42de-8481-aeb2239d3761.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201912/06/664a8976-78d2-41e7-9e72-a67811e4957f.gif,2076.0,36,"호텔,숙소,주차장,조식 포함,공공와이파이존,관광호텔",28
62,CNTS_000000000019248,썬베이펜션,제주특별자치도 제주시 서흘길 14,"['펜션', '숙소', '휴양펜션', '올레길', '해수욕장', '낚시', '가족', '단체여행객']",삼양검은모래 해수욕장 앞에 위치한 펜션,33.526944,126.5883635,숙박,064-726-3132,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fd344b3d-e817-48af-a205-3726a3b9bf4a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0c6d111c-8010-4436-993b-ef016f454bed.jpg,2066.0,31,"숙소,펜션,휴양펜션,가족,해수욕장,단체여행객",24
1841,CNTS_000000000019183,해돋는마을,제주특별자치도 서귀포시 성산읍 한도로 116-1,"['휴식', '숙소', '휴양펜션', '펜션', '온돌방', '해변', '가족', '자연경관', '휴양콘도', '민박']",해돋는 마을은 우도와 일출봉이 눈앞에 보이는 곳에 위치한 콘도형 민박입니다.,33.468183,126.9203552,숙박,064-784-3800,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ec84d137-ff30-4c67-83ce-4f0313d58c87.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/01847aaa-6d57-43b5-aa77-275b1cdb2f26.gif,2064.0,36,"온돌방,민박,휴양콘도,숙소,휴식,펜션,휴양펜션,가족,해변,자연경관",36
2799,CNTS_000000000019393,바다산책,제주특별자치도 서귀포시 남원읍 남태해안로 11-15,"['휴식', '숙소', '펜션', '휴양펜션', '통나무집민박', '자연경관', '해변', '바비큐', '공공와이파이존']",남원큰엉까지 이어지는 해안절벽산책로가 매력적인 숙소,33.2755419,126.7107131,숙박,064-764-9955,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/39ac2150-82f2-4820-9836-40eefc0fea6c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4ae409b6-2e87-4775-a9e2-0fc873fa7751.jpg,2064.0,40,"숙소,휴식,펜션,휴양펜션,바비큐,해변,자연경관,공공와이파이존",33
2007,CNTS_000000000019394,한라하이츠펜션,제주특별자치도 서귀포시 고근산로202번길 94,"['휴식', '숙소', '휴양펜션', '펜션', '독채', '단체여행객', '바비큐', '온돌방', '수영장', '공공와이파이존', '자연경관']",펜션 주위로 난 올레 7-1코스와 서귀포 바다를 한 눈에 즐길 수 있는 곳,33.2686727,126.5182746,숙박,064-738-7898,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/68df5a75-f0ff-420f-ad23-4cf123755b68.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a108a1f7-37c3-4023-bb4d-b8bc8231ffd7.jpg,2060.0,47,"온돌방,숙소,휴식,펜션,휴양펜션,바비큐,자연경관,수영장,단체여행객,독채,공공와이파이존",47
2873,CNTS_000000000019252,바다향기,제주특별자치도 제주시 서흘길 24,"['숙소', '펜션', '휴양펜션', '해수욕장', '수상레저', '해변']",검은모래해수욕장 앞에 위치해 있는 조용한 펜션,33.5275634,126.5889207,숙박,064-756-3412,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/83f59038-cf64-48f6-b3ad-71c232a4f8cd.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9dd3b46d-7d7c-4546-a38d-c283d9c14270.jpg,2054.0,23,"숙소,수상레저,펜션,휴양펜션,해수욕장,해변",23
236,CNTS_000000000021863,메종드판포,제주특별자치도 제주시 한경면 판포중2길 15,"['숙소', '펜션', '휴양펜션', '독채', '힐링', '마을관광', '힐링쉼터', '바비큐', '가족']",제주 서쪽의 고즈넉한 조용한 판포리 마을의 프라이빗 독채펜션,33.357914,126.20177,숙박,010-6272-5030,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f8446049-3f4a-43eb-840b-0ce54bb24465.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b73d8a44-e68a-42fe-8627-12d5ff26dab8.jpg,2052.0,33,"숙소,힐링,힐링쉼터,펜션,휴양펜션,바비큐,가족,독채",28
2915,CONT_000000000500954,신산게스트하우스,제주특별자치도 서귀포시 성산읍 환해장성로121번길 21,"['게스트하우스', '숙소', '고향민박', '주차장', '공공와이파이존', '편의시설', '민박']","제주도 시골 마을에 위치해 있으며 일출을 볼 수 있는, 편안하고 안락한 가족적인 분위기의 게스트하우스",33.384286,126.8799433,숙박,064-782-1375,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fb173b5e-59c5-42da-a4ff-8adb319ed077.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0e2169cb-9dae-40fe-a6eb-2c18843ee533.jpg,2044.0,34,"민박,게스트하우스,숙소,고향민박,주차장,공공와이파이존",29
3007,CNTS_200000000008151,민박집섶낭,제주특별자치도 제주시 한림읍 협재2길 41,"['농어촌민박', '민박', '숙소', '주차장', '공공와이파이존', '마을산책']",협재해수욕장 인근에서 한적한 전원생활을 즐길 수 있는 2층 별채 민박,33.393962,126.2390984,숙박,010-3214-0694,https://api.cdn.visitjeju.net/photomng/imgpath/201901/18/bbaedd42-9c6f-40a4-bc24-1c63159419b0.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201901/18/f3337ec8-39d5-4590-bbc3-7868992f707e.JPG,2038.0,28,"민박,숙소,주차장,농어촌민박,공공와이파이존",23
840,CNTS_000000000019614,해안풍경펜션,제주특별자치도 제주시 신사수2길 6,"['휴식', '숙소', '휴양펜션', '펜션', '자연경관', '해변', '해수욕장', '가족', '바비큐', '공공와이파이존', '해안도로']",공항과 이호테우해변 중간지점에 위치한 펜션,33.5087966,126.4750685,숙박,064-711-9995,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/38514931-bc9b-4a7b-bd72-505e7e34b745.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cd3ce85e-6875-4b23-9a16-4d5a36ca1040.jpg,2034.0,46,"숙소,휴식,펜션,휴양펜션,바비큐,가족,해안도로,해변,자연경관,해수욕장,공공와이파이존",46
1941,CNTS_000000000019143,낭만펜션,제주특별자치도 제주시 도두5길 28,"['휴식', '숙소', '휴양펜션', '펜션', '가족', '단체여행객', '바비큐', '해변', '자연경관']",공항과 가깝고 올레길 17코스에 위치해있는 낭만제주펜션은 주변에 이호테우해변 용두암 곽지해변이있습니다.,33.5048108,126.472066,숙박,064-713-7705,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/76d7ea19-203e-48e7-aa40-d0fb28ea60b7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/98e3ffbe-2823-439e-9aa0-d38bdac7c5b7.jpg,2022.0,34,"숙소,휴식,펜션,휴양펜션,바비큐,가족,해변,자연경관,단체여행객",34
2008,CNTS_000000000018702,아침해변,제주특별자치도 제주시 조천읍 조함해안로 76-9,"['펜션', '숙소', '휴양펜션', '해안도로', '자연경관', '해변', '해수욕장', '수영장', '바비큐', '가족', '단체여행객', '공공와이파이존', '수상레저']","제주의 아름다운 바다, 바람, 그리고 자연으로의 초대.",33.5439418,126.6380689,숙박,064-784-6564,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a3cc1a64-04ae-4833-a2d2-2d1453d9fe22.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/57227089-d1d0-48be-a800-8d249248be07.gif,2018.0,58,"숙소,수상레저,펜션,휴양펜션,바비큐,가족,해안도로,해변,자연경관,해수욕장,수영장,단체여행객,공공와이파이존",58
2197,CNTS_000000000019099,제주성산아일랜드,제주특별자치도 서귀포시 성산읍 금백조로131번길 176,"['휴식', '숙소', '펜션', '휴양펜션', '바비큐', '단체여행객', '힐링쉼터']",성산일출봉 인근에 위치한 펜션,33.4311796,126.8443512,숙박,010-4750-7732,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a99f42c9-7ad6-4626-ba6f-19f23eda227b.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e6d979d9-fb5e-475e-b7d0-8b7bf57fcd4d.gif,2014.0,28,"숙소,휴식,힐링쉼터,펜션,휴양펜션,바비큐,단체여행객",28
1741,CNTS_000000000019671,초록하우스,제주특별자치도 제주시 한림읍 명재로 17,"['휴식', '숙소', '휴양펜션', '펜션', '협재해수욕장', '독채', '바비큐', '조식 포함', '해수욕장']",협재해수욕장에 위치한 게스트하우스 & 펜션,33.3807357,126.2482491,숙박,064-796-2227,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a6a2c109-24a8-4f1d-803d-ed6df608172c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/17d5e7c1-89ff-4489-8483-6da0b04e3a6e.jpg,2012.0,38,"숙소,휴식,펜션,휴양펜션,바비큐,조식 포함,해수욕장,독채",31
1667,CNTS_000000000019703,제주와요펜션,제주특별자치도 제주시 조천읍 조천남4길 4,"['휴식', '숙소', '휴양펜션', '펜션', '독채', '해수욕장', '올레길', '바비큐', '정원']",함덕해수욕장 및 올레길 근처에 있는 즐거움이 가득한 숙소,33.5329839,126.6386315,숙박,064-744-7826,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c795563b-36e9-4006-8cca-72c8567a9829.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4487d797-56e0-4887-9c28-1cd4fa6b90ae.jpg,2008.0,32,"숙소,휴식,정원,펜션,휴양펜션,바비큐,해수욕장,독채",28
565,CNTS_000000000018921,해안길펜션,제주특별자치도 제주시 우도면 우도해안길 690,"['펜션', '숙소', '휴양펜션', '바비큐', '교통', '해수욕장', '해변', '공공와이파이존', '독채', '우도', '단체여행객', '온돌방', '가족']",우도 해안길에 위치한 펜션,33.51974,126.95852,숙박,064-783-2087,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6d42164a-53d8-449e-b016-c351ee9e2603.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7b1b0a63-649a-4642-9af4-13c2b798d7eb.gif,2007.0,52,"온돌방,숙소,펜션,휴양펜션,바비큐,가족,해수욕장,해변,교통,단체여행객,독채,공공와이파이존",49
1543,CNTS_000000000019679,마주보기펜션,제주특별자치도 서귀포시 성산읍 해맞이해안로 2609,"['휴식', '숙소', '휴양펜션', '펜션', '민박', '바비큐', '주방기구', '자연경관', '서귀포']",성산일출봉과 우도가 보이는 전망좋은 펜션,33.4782902,126.9093351,숙박,064-783-0770,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d0b43ca8-2db3-46c5-9704-4d54a374313e.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/794de198-5cc2-4146-b298-43215ae0ee75.gif,2006.0,34,"민박,숙소,휴식,펜션,휴양펜션,바비큐,주방기구,자연경관",30
267,CNTS_000000000019396,펜션해다미,제주특별자치도 제주시 서해안로 502,"['휴식', '숙소', '휴양펜션', '펜션', '공항', '해안도로', '휴양콘도', '카페']",용담해안도로에 위치해있는 콘도형 펜션,33.5194025,126.4927413,숙박,064-711-7900,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0de4fba5-c860-4e0c-980c-e08714940cb1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/85a7a26a-451a-4b9d-ad36-81258d3977ce.jpg,2000.0,29,"휴양콘도,숙소,휴식,공항,펜션,휴양펜션,해안도로,카페",29
1537,CNTS_000000000021311,바람돌이하우스,제주특별자치도 제주시 구좌읍 행원로5길 35-5,"['숙소', '독채', '해수욕장', '온돌방', '휴양펜션', '펜션', '노천온천', '정원']","바람과 돌이 머무는 집, 바람돌이 하우스",33.55628,126.80473,숙박,010-2696-0201,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fd51f486-b8d4-48e9-b092-6d26e1c41320.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e9e7b118-439e-4875-83d6-c586226e73e1.jpg,1996.0,30,"온돌방,숙소,정원,펜션,휴양펜션,해수욕장,독채",25
2765,CNTS_000000000021172,더블루제주,제주특별자치도 서귀포시 칠십리로 479,"['휴식', '숙소', '호스텔/소형호텔', '단체여행객', '주차장', '공공와이파이존', '편의시설']",서귀포 보목동에 위치한 호텔,33.24195,126.60178,숙박,064-732-6101,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6e9419bd-4a48-4b1a-9179-36cf5045194f.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ba1ee939-e529-4afa-bf62-b7b1ce0d15b2.png,1994.0,37,"숙소,휴식,주차장,단체여행객,공공와이파이존",23
239,CONT_000000000500934,셋째날,제주특별자치도 서귀포시 하신상로 273-7,"['펜션', '휴양펜션', '민박', '공공와이파이존', '단체여행객', '해수욕장', '체험', '온돌방', '자연경관', '해변', '바비큐']","서귀포에 한라산과 섶섭 바다가 시원하게 펼쳐 보이고,감귤밭이 딸려 있는 오픈2년된 신축펜션",33.3306923,126.5673572,숙박,064-733-7339,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/12761723-35f6-4b70-97d3-d6b31569fcdb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f708a2db-d04e-4c3c-869d-7675c1f80e8c.jpg,1992.0,48,"온돌방,민박,체험,펜션,휴양펜션,바비큐,해수욕장,자연경관,해변,단체여행객,공공와이파이존",48
2280,CONT_000000000500794,그린사이드펜션,제주특별자치도 서귀포시 천제연로 51,"['휴식', '숙소', '펜션', '휴양펜션', '일반숙박', '민박', '교통', '해수욕장', '바비큐', '돌담길', '정원']",중문관광단지 입구에 위치한 정원이 아름다운 펜션,33.2568179,126.4115206,숙박,064-738-0074,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/728c086b-ce69-4ee5-ba8b-af9b623a2e38.jpeg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/11dc9905-5837-4fb9-ac7a-3182310511f8.jpeg,1976.0,40,"민박,숙소,휴식,정원,펜션,휴양펜션,바비큐,해수욕장,교통",31
149,CNTS_000000000019507,하늘정원펜션,제주특별자치도 서귀포시 칠십리로394번길 8-4,"['휴식', '숙소', '휴양펜션', '펜션', '올레', '서귀포', '주차장', '바비큐', '공공와이파이존']",서귀포 칼호텔에서 차로 3분 거리 내에 위치한 하늘정원펜션,33.243984,126.59329,숙박,064-733-5798,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/59a53ca1-b936-4799-bf72-392438c1c6af.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fe21b140-b210-4566-9164-62409e829581.gif,1974.0,36,"숙소,휴식,펜션,휴양펜션,바비큐,주차장,공공와이파이존",29
3344,CNTS_200000000012326,해녀신춘자할망 민박,제주 서귀포시 성산읍 오조로92,"['숙소', '포토스팟', '민박', '농어촌민박', '고향민박', '주차장', '올레길']","여느 숙박집처럼 고급스러운 시설은 아니지만, 제주도민의 소박하고 검소한 생활을 밀접하게 옆에서 경험하며 쉬어가고 싶다면 여느 숙소에서 머무는 것보다 값진 경험을 선물해 줄 것이다.",,,숙박,010-3866-2972,https://api.cdn.visitjeju.net/photomng/imgpath/202111/23/124931cc-9216-4f83-a27b-23601f4ddbab.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/23/5fe475e5-d853-4bb1-8997-ea950fcdc630.jpg,1970.0,29,"민박,숙소,고향민박,주차장,농어촌민박",20
1013,CNTS_200000000007220,제주영숙,제주특별자치도 서귀포시 남원읍 태수로26번길 17,"['민박', '숙소', '조식', '고향민박', '해수욕장', '수상레저', '공공와이파이존', '해변']",붉은벽돌과 귤나무정원 속의 시골호텔,33.2922889,126.7393618,숙박,010-5913-4445,https://api.cdn.visitjeju.net/photomng/imgpath/201807/13/a6978cdf-1cbc-4d7d-851b-f0c5262f1649.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/13/4b07bb5f-2f03-4ff6-a725-ab45590f36c8.jpg,1964.0,34,"민박,숙소,고향민박,조식,수상레저,해수욕장,해변,공공와이파이존",34
2555,CNTS_000000000018237,호도하우스,제주특별자치도 서귀포시 막숙포로 134,"['펜션', '숙소', '휴양펜션', '바비큐', '공공와이파이존', '해수욕장']",바람이 머물고 가는 올레 7코스에 위치한 숙소,33.2319569,126.5089298,숙박,064-739-1152,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9013cb5a-540d-4521-89a9-4a5e9689dc23.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1c198a60-1db2-4819-b626-1d871195db84.jpg,1964.0,27,"숙소,펜션,휴양펜션,바비큐,해수욕장,공공와이파이존",27
1586,CNTS_000000000019669,오션스카이,제주특별자치도 제주시 구좌읍 덕행로 450-15,"['휴식', '숙소', '독채', '가족', '단체여행객', '수영장', '펜션', '휴양펜션', '바비큐', '공공와이파이존', '해수욕장', '온돌방']",국내 유일의 개인 별장현 펜션단지로 한집당 200여 평의 대지 위에 설계된 별장 펜션,33.5340986,126.7954364,숙박,010-5044-2626,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5dff538c-96e9-47c3-ba99-b8ad29e54e4e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6f9c095b-614d-4ff3-b506-86cbbd72aa63.jpg,1952.0,50,"온돌방,숙소,휴식,펜션,휴양펜션,바비큐,가족,해수욕장,수영장,단체여행객,독채,공공와이파이존",50
713,CNTS_200000000008500,동복리671,제주특별자치도 제주시 구좌읍 구좌해안로 52-13,"['동복', '게스트하우스', '숙소', '공공와이파이존', '조식 포함', '자연경관', '바비큐']","바다뷰를 자랑하는 게스트하우스.
",33.5561229,126.7205363,숙박,064-783-2887,https://api.cdn.visitjeju.net/photomng/imgpath/201903/28/f099c60a-c9ec-4316-8ea5-ca203d057028.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201903/28/bd819563-915f-4944-ae17-95b12da6882b.jpg,1944.0,35,"게스트하우스,숙소,바비큐,조식 포함,자연경관,공공와이파이존",32
